User_ID,Gender,Age,Height,Weight,Duration,Heart_Rate,Body_Temp
13518939,female,46,169,67,8,84,39.8
18571414,male,43,184,87,23,106,40.6
15387253,female,30,164,61,4,86,39
10295966,male,62,191,94,17,96,39.9
10798827,male,36,179,77,23,110,40.7
17122324,female,31,170,67,22,108,40.6
10891870,male,21,178,83,7,91,39.3
19126556,female,61,175,78,8,82,39.4
18203033,female,28,160,53,15,105,39.9
17901625,female,30,164,66,1,67,38.1
13421333,male,70,189,87,12,88,40.3
18998713,male,66,176,81,8,89,39.9
18315762,female,51,173,72,29,107,41.1
11352685,female,20,132,41,5,85,39.3
19264238,male,26,171,67,18,93,40.7
15621286,female,24,169,65,8,95,39.5
19862023,male,62,203,108,3,86,38.2
19427819,male,37,192,97,27,103,40.7
14960806,female,28,155,53,26,107,40.9
12325020,male,22,174,76,15,93,40.6
17128328,female,30,170,65,5,75,39.3
18379705,male,37,195,102,1,76,37.7
18740260,female,52,165,68,12,91,40.2
11890127,male,45,195,100,8,99,39.7
16672612,female,73,152,52,19,98,40.4
10005485,female,38,178,77,14,82,40.5
18283695,male,75,184,89,22,97,40.7
14182152,male,40,199,96,19,92,40.5
10454713,female,27,164,63,22,102,40.9
10233013,male,56,185,93,5,81,39
19256894,female,35,177,71,8,95,39.7
15105413,female,21,160,55,3,81,38.7
11831385,female,23,169,73,15,86,39.9
19406860,female,24,167,63,24,97,40.6
13457325,female,40,181,79,20,97,40.5
18381905,female,28,172,63,1,81,37.7
10613982,female,39,164,61,17,95,40.4
19080187,female,34,159,63,8,96,39.7
11593363,female,63,159,59,29,106,40.8
18121357,male,38,185,88,23,108,40.3
18758626,male,59,176,80,7,89,39.4
15433277,female,22,144,46,22,99,40.7
10840798,male,25,171,75,28,102,40.8
10976044,male,38,169,78,6,97,39.5
12017075,female,30,170,67,14,94,40.2
17110501,male,57,209,120,26,105,41
13126527,female,48,156,54,23,106,40.4
13379477,female,45,160,61,13,102,40.1
13968503,male,77,202,103,17,92,40.1
15029198,female,42,161,64,2,85,38.2
18466669,female,23,156,55,14,86,40.3
18678057,female,37,160,59,9,95,39.9
11969353,female,22,169,67,8,90,39.3
10065149,male,36,182,82,8,90,39.5
14494762,female,21,187,81,16,89,40.2
10654675,female,62,178,73,8,84,39.6
18368131,female,41,164,60,11,91,39.8
12702791,female,57,167,63,21,100,40.5
16806903,female,31,157,57,10,95,40
19369800,female,35,155,54,17,101,40.4
11581939,female,54,185,78,13,93,40
16253784,female,37,164,67,19,89,40.1
16130391,male,38,191,87,3,82,38.7
16684929,female,26,165,60,17,95,40.4
18833583,female,78,159,59,8,88,39.8
18927743,female,62,161,57,27,98,40.6
17835572,female,21,152,50,1,86,37.3
11458791,male,77,183,84,9,88,39.9
18078068,female,28,162,61,12,92,39.9
17322258,male,20,170,72,29,113,40.9
13124716,male,45,187,89,8,82,39.6
19767945,female,35,170,64,24,102,40.6
15032342,male,49,188,85,22,106,40.8
12486687,female,75,148,51,30,104,40.9
15167420,female,58,151,55,24,104,40.3
12131294,female,44,158,54,12,100,40.1
12281792,male,53,181,79,15,98,40.2
19009953,female,35,166,63,13,101,39.8
18059787,female,32,158,60,17,105,40
18135803,female,21,160,56,11,84,39.9
16014309,female,70,178,81,8,93,39.5
10548379,male,78,179,80,21,100,40.5
15546667,female,37,167,67,26,108,40.7
11910418,male,20,179,78,15,88,40.3
13224621,female,23,157,54,30,112,40.9
10984640,male,46,176,83,16,98,39.9
11836585,female,22,161,63,1,73,37.5
11296917,male,54,183,83,14,101,40.2
16312376,male,22,196,97,14,94,40
12934896,female,35,151,57,21,99,40.4
18180107,female,46,162,66,7,92,39.4
11733676,male,22,191,93,14,98,40.2
19825011,female,65,158,58,24,105,40.8
14212432,male,35,179,77,25,105,40.6
10458722,male,45,193,93,2,87,38.4
10146286,female,33,163,63,27,102,40.6
11125155,male,78,189,90,28,104,41.1
14837372,female,77,161,63,28,106,40.9
11160152,female,24,166,64,25,106,40.8
10597620,male,55,193,100,21,100,40.6
18181716,male,59,177,83,19,104,41
10403248,male,33,191,97,14,94,40.1
10706378,female,75,178,76,6,90,39.2
12528072,female,31,158,53,10,91,40
12794499,male,31,196,95,23,100,40.9
10969709,male,37,172,72,14,97,40.3
18688645,male,45,177,79,24,104,40.5
13390903,female,42,160,54,25,106,41.1
13670141,male,46,179,79,20,104,40.4
18527201,male,20,180,82,11,92,40.1
11186784,male,25,184,77,10,83,39.7
12903517,female,21,165,59,27,113,40.7
15261848,female,44,169,67,24,88,40.9
15119665,female,59,149,55,2,77,38.3
13957815,female,56,150,51,6,88,39.3
18323429,female,25,155,55,18,95,40.8
13246062,male,29,187,82,15,97,40.1
11883663,female,34,159,57,5,89,39.2
13827457,male,71,185,93,24,102,40.9
19031605,male,41,183,83,11,96,39.8
17131190,male,32,178,77,29,112,40.5
13087325,male,35,164,68,4,79,38.8
15291398,male,66,183,86,15,94,40.3
11565892,female,20,165,63,23,111,40.7
16855446,female,27,170,66,5,82,39.1
19381713,female,47,165,67,6,89,39.5
12123004,female,44,174,67,8,87,39.9
11161653,female,30,158,57,29,117,40.7
14725194,female,55,177,77,9,90,39.7
13837437,male,55,192,96,24,97,40.8
18715639,female,79,153,59,16,94,40.5
16515672,male,75,171,73,22,97,40.6
10968618,female,52,160,57,25,105,40.7
14227048,male,50,183,91,15,108,40
19927200,male,67,180,88,15,100,40.2
15909353,male,20,200,102,23,101,40.7
18710123,female,26,169,70,19,99,40.6
17159260,male,23,166,71,21,105,40.2
14905628,female,33,166,62,6,90,39.3
17901816,female,29,165,58,9,84,39.5
13728699,male,31,188,96,21,94,40.6
18750279,male,48,193,96,21,102,40.4
19662487,male,59,193,94,24,101,40.8
16109947,male,78,179,93,1,79,37.6
17198156,female,45,161,60,4,84,38.7
19271328,female,71,165,60,12,93,40.1
13267190,male,31,178,80,27,107,40.7
13627118,female,46,147,50,8,83,39.4
18884821,female,28,163,64,14,98,40.4
19626098,female,32,160,57,27,110,40.7
13805612,male,31,182,76,1,84,37.5
13457210,male,32,170,78,16,98,40.3
11491910,female,63,177,78,3,73,38.6
13404491,female,71,156,61,9,97,39.6
16417152,male,63,172,79,15,101,40.5
11413986,female,33,179,73,23,104,40.8
10785168,male,22,170,68,21,103,40.4
19312299,female,59,153,54,26,108,40.9
18544558,male,54,189,90,24,103,40.2
11355616,male,73,163,70,24,102,41.1
13640295,female,21,176,70,2,78,38.1
10682662,female,52,168,68,18,95,40.6
19648443,male,36,190,92,19,98,40.6
13029586,female,23,146,45,18,96,40.2
12291793,female,30,161,61,30,106,40.8
19803133,male,25,180,85,23,105,41
18281071,male,73,193,97,10,87,40
19304988,female,25,150,50,21,107,40.5
13474816,female,20,168,65,15,94,40.1
12978657,male,63,179,83,16,92,40.2
11060769,female,42,160,58,17,91,40.5
11414626,male,30,182,86,25,94,41
19235997,female,31,166,64,26,104,40.8
15799596,female,21,175,74,12,96,40
15586758,female,29,152,56,25,94,40.7
18640510,male,46,170,72,16,94,40.1
16781294,female,51,180,83,15,87,40.5
16572386,female,32,169,66,24,109,40.8
17788845,male,30,176,78,8,87,39.6
12113470,male,23,182,84,15,93,40.6
10295845,male,45,198,100,16,97,39.9
16654966,male,71,168,74,18,102,40.3
16407445,female,29,159,59,21,100,40.5
15141915,female,32,146,51,13,86,39.9
13842156,male,43,194,96,13,95,40
12289910,female,58,161,62,19,104,40.5
18855641,female,46,169,73,19,101,40.5
15816958,male,51,205,109,14,94,40.1
17043208,female,77,166,63,19,107,40.5
11651821,male,33,190,90,11,101,40
15873077,male,20,178,79,4,78,38.7
16582556,male,33,183,87,23,100,41.3
18357946,male,55,184,92,17,97,40.5
11450464,male,21,171,72,5,86,39.4
19919092,male,50,180,83,29,116,41.2
13407292,female,22,175,66,7,90,39.3
11481749,male,30,184,90,14,101,39.9
14491797,male,51,183,92,15,99,40.2
12214426,male,52,176,82,4,80,38.9
10445536,male,67,183,91,15,93,40.5
14164390,female,38,165,61,25,107,40.6
12359689,female,24,154,57,2,79,38.1
12474268,female,77,170,75,7,87,39.8
17429172,male,76,184,90,17,101,40.1
12820206,male,29,186,90,8,91,39.6
18417821,female,33,172,68,12,93,40.3
16636410,male,38,189,91,15,101,40
18201106,female,31,172,72,27,112,41
19357189,female,67,173,74,4,76,38.8
17674269,male,37,170,76,7,86,39.3
16396497,female,23,160,59,5,88,39.4
11277863,male,45,193,93,6,90,39.7
11170599,female,21,175,67,17,93,40.4
11604267,female,26,166,64,20,92,40.3
12424035,female,41,165,67,7,88,39.4
12680425,female,57,174,72,24,107,40.6
19947731,male,37,194,96,11,94,39.7
13408614,male,23,176,77,28,102,41.1
12005737,female,31,153,51,5,80,39.2
10619608,male,61,178,86,12,92,39.9
13339255,male,20,192,91,25,94,40.8
10062219,female,39,187,87,13,101,40.2
16933115,female,73,150,50,27,111,41
14962517,male,35,200,98,5,93,39.4
14566994,female,25,167,61,24,107,40.2
14660476,female,68,159,63,28,105,41.1
12706670,female,21,160,54,24,103,40.3
14509437,male,20,176,76,26,116,40.9
14800286,male,47,189,89,19,99,40.4
14157044,male,24,199,102,4,86,39.2
14314137,male,38,182,80,23,106,41
12985841,female,41,170,68,16,101,40.2
17337270,female,24,171,71,5,87,39.2
10901125,male,79,200,99,13,88,39.9
11695937,male,65,181,83,18,100,40
18698939,male,77,181,85,7,85,39.5
11948984,male,37,181,82,26,101,40.6
12359722,female,45,156,60,19,104,40.5
15101589,male,49,189,96,3,86,39
19379018,female,21,188,78,21,91,41
17866224,male,37,175,74,18,95,40.3
14157597,male,42,192,90,18,94,40.3
13091299,male,35,173,78,12,85,40
13563184,male,68,186,94,8,87,39.6
11068822,female,39,174,71,2,88,38.3
15839894,male,49,179,82,23,97,41
18737707,female,49,166,63,25,108,40.3
11816376,female,77,183,76,2,81,38.3
13852531,female,28,165,58,5,83,38.8
14944130,female,24,164,63,16,94,40.2
14178709,female,49,156,57,25,112,40.9
12955404,female,47,164,62,3,79,38.5
16422659,female,43,173,67,11,95,39.7
18459426,male,63,181,83,11,95,39.6
17621107,male,29,173,77,13,91,40
16223605,male,66,184,89,9,85,39.3
11823837,female,58,169,72,6,89,39.1
12610228,female,32,180,71,1,77,37.7
14660795,male,50,188,95,25,109,40.9
14279716,female,36,160,62,13,99,40.1
12070148,female,33,163,63,12,93,39.9
14279321,female,34,167,66,12,99,39.9
16735236,female,78,160,62,15,91,39.9
18098043,female,44,169,69,7,88,39.8
13581744,female,40,149,54,15,93,40
12539849,female,59,169,64,29,114,41.1
15132015,male,32,181,84,17,101,40
14778686,male,68,174,76,26,110,40.7
11182154,female,20,160,53,20,97,40.5
12401292,male,73,184,90,10,90,39.6
19917787,male,45,183,86,16,98,40.2
13690411,female,72,170,69,20,107,40.4
18261636,male,61,195,105,11,96,39.7
14300304,female,20,168,63,22,104,40.7
17419235,male,25,196,98,11,87,39.9
15668455,female,28,151,48,25,101,40.7
19774028,male,40,180,84,28,101,41.1
13483132,female,21,162,60,26,98,40.6
15115959,male,29,197,94,17,105,40.3
14814268,female,20,155,54,24,110,40.7
11882329,female,69,167,63,14,98,40.2
10556827,female,56,164,68,10,96,39.8
16395133,male,24,182,86,18,91,40.2
14903579,female,40,157,56,4,87,38.4
14450172,male,61,184,83,12,86,39.9
13250862,female,56,158,57,6,81,38.9
10021419,female,63,159,62,29,104,40.4
13655471,female,60,169,73,10,95,40
12130072,female,50,175,77,2,77,38.4
16480674,female,75,179,83,26,109,40.8
18556513,male,31,182,89,18,103,40.1
16725651,male,40,175,77,5,79,39.3
16427377,female,22,165,60,24,105,40.9
18010312,female,37,154,55,6,92,39.1
19206652,male,47,173,79,28,111,40.5
19564498,female,57,161,61,30,116,41
14486952,male,59,186,90,9,88,39.9
11699004,female,28,162,65,17,96,40.2
14839686,male,50,184,87,15,96,40.1
16843664,male,22,190,88,16,85,40.4
17326999,male,44,175,73,14,95,40.4
13041275,female,44,162,60,9,87,39.2
10797742,male,78,184,87,11,94,39.6
19770812,male,25,200,99,23,100,40.4
13547603,male,24,178,81,6,85,39.7
14445013,female,22,162,56,2,82,38.2
19744384,female,38,169,70,1,82,37.8
10140238,female,52,157,56,16,93,40.2
16001102,male,48,191,88,8,84,39.6
11111780,female,45,183,72,7,89,39.7
11077569,male,43,170,73,28,106,40.9
18357319,male,55,200,99,26,95,41
19019813,female,75,174,77,1,73,37.3
18957927,male,62,179,83,4,87,38.7
10263593,female,25,161,63,2,84,38.3
12088340,female,50,154,62,22,100,40.6
10749574,female,37,163,57,23,102,40.6
17728423,male,25,210,111,22,104,40.6
11237440,female,44,153,56,8,91,39.5
10776630,male,22,197,99,18,91,40.5
19166029,male,24,189,92,6,88,39.2
16562821,female,59,168,64,14,94,40.2
13964015,female,64,166,61,16,100,40.5
15422095,male,64,184,93,19,108,40.4
16563380,male,65,186,93,13,97,39.9
12374371,male,55,194,99,20,100,40.6
16320744,male,27,174,81,8,77,39.7
10567295,male,32,188,94,19,95,40.6
16690465,male,27,171,72,29,111,41.1
11165210,female,39,159,59,18,100,40.1
16454462,female,23,155,52,16,94,40.1
18109365,female,41,155,56,20,96,40.4
12004679,male,61,165,79,9,88,39.5
14518651,male,25,205,108,19,99,40.4
15610653,male,25,178,83,26,112,40.8
17197650,male,27,187,82,25,101,40.8
16197127,female,53,158,60,14,87,40.2
14629732,male,36,194,96,8,82,39.4
10020368,female,22,151,50,7,98,39.5
16380283,male,70,199,103,21,106,40.7
16627700,female,51,169,70,9,98,39.8
12661595,male,56,195,94,21,107,40.7
15477893,female,40,163,63,4,81,38.9
13122689,male,71,175,77,2,80,38.2
16513522,male,36,184,82,13,89,40
14740186,male,47,171,75,29,116,41.1
11891700,female,28,161,64,21,110,40.5
18840106,female,55,164,59,10,86,39.9
14187841,female,28,157,61,17,90,40.5
14751208,female,20,178,76,25,107,40.8
19749901,female,22,182,74,9,85,39.8
17272227,male,28,191,89,22,106,40.3
15523047,female,23,170,63,15,99,40.3
17251684,male,23,179,74,15,89,40
10027476,male,70,167,76,19,97,40.6
13404165,female,60,165,60,3,88,38.9
19677464,female,34,149,47,25,100,40.9
19729690,female,27,172,67,4,90,39
17045872,female,20,172,70,21,112,40.9
16773888,male,37,189,92,16,98,40.4
19067220,male,24,184,79,24,102,40.6
13505452,female,25,161,62,14,95,40.5
12332044,male,79,190,92,22,99,40.6
11153703,male,30,183,81,10,88,40.1
11109348,female,35,173,67,29,115,41.1
11353068,female,56,160,57,25,104,40.2
17451128,male,26,204,107,30,106,40.6
16280884,female,33,153,54,12,93,39.8
13642107,male,58,207,105,8,91,39.5
13655931,female,28,167,66,12,96,40.5
19983373,female,30,166,58,28,111,41
13711852,female,24,162,62,15,89,40.1
18845812,female,52,152,51,15,97,40.1
14361662,female,57,172,73,5,86,39.5
14070898,male,68,203,102,21,111,40.9
17334868,male,39,191,90,14,88,40.2
16863302,male,50,185,88,11,85,40.1
16356363,female,50,168,67,5,81,39.2
16517721,female,33,143,46,6,84,39.1
12625905,female,63,167,66,25,101,40.8
18218601,female,58,170,72,11,97,40.1
15154368,male,59,171,83,27,102,41
17305573,female,20,166,66,9,96,39.5
12317336,female,70,166,65,27,109,40.4
18090503,male,71,198,102,22,104,40.6
16694676,female,37,153,56,18,104,40.5
12828450,female,33,177,74,4,83,39
19198940,male,28,191,91,30,111,41
19289749,male,25,184,88,19,96,40.5
16290605,female,69,169,72,20,104,40.4
16994250,male,23,191,82,4,76,38.9
16665652,male,60,179,82,5,95,39.1
19463444,male,55,181,78,23,108,41
14315428,female,29,178,76,17,99,40.1
16891781,female,30,163,58,19,92,40.3
15538614,male,50,169,74,30,113,40.8
17476817,male,36,181,84,17,93,40.6
15560360,male,35,183,86,17,95,40.3
18682151,male,38,201,101,8,87,39.7
12471502,female,40,179,75,26,101,41.2
11594770,female,50,161,58,4,85,39.2
14781256,male,26,176,78,25,107,40.3
13738193,male,23,172,75,22,99,40.7
11054957,female,78,159,53,18,104,40.1
10207164,male,69,180,86,28,112,40.9
13264959,male,25,181,81,2,89,37.6
13245778,female,69,172,70,6,85,39.2
13796363,male,33,174,77,2,83,38.3
19212490,male,26,198,102,14,93,40.3
17667558,female,55,161,64,29,104,40.3
13528098,male,58,194,95,23,106,40.5
14400570,male,36,180,85,23,109,40.6
14412879,female,26,181,73,1,75,37.8
13446547,female,20,151,54,28,109,41.1
11770071,female,63,165,64,13,90,39.9
19301268,female,73,176,70,18,97,40.2
14839424,female,21,169,61,22,103,40.6
14631256,male,46,172,71,20,99,40.4
10709573,male,46,176,75,16,91,40.5
11859173,female,24,177,76,19,96,40.5
16646567,male,35,181,82,23,105,40.5
11182170,male,24,172,72,5,87,39.1
12950490,female,20,166,58,14,90,40.2
17568795,male,61,186,89,27,101,40.8
17989215,male,30,168,70,4,78,38.8
11672096,male,22,182,82,27,106,40.4
10332883,female,59,153,55,2,85,38
14987938,female,26,180,73,14,99,40
16810366,female,54,158,60,14,95,40.1
10171790,female,30,169,69,6,89,39.4
16161315,male,43,181,80,10,97,39.6
17407051,female,40,172,70,11,94,39.7
19889225,male,56,182,87,22,101,40.4
16815544,female,21,184,72,18,98,40.2
10444600,female,22,155,51,29,111,40.8
10999566,male,71,174,79,19,98,40.4
16922982,male,33,185,91,17,91,40.1
14467709,male,20,196,92,13,91,39.8
19209733,male,76,198,109,14,92,40.3
13749090,male,51,181,87,10,85,39.7
16085425,male,20,163,69,2,78,38.3
15154342,female,73,163,58,6,89,39.1
18243252,male,23,188,89,16,103,40.3
10977360,female,20,168,67,5,82,39.4
10636936,female,22,167,67,21,95,40.1
11422946,female,36,175,67,23,103,40.7
11396446,female,73,157,58,2,79,38.4
19738696,male,24,169,73,3,75,38.6
18811883,male,27,190,90,28,106,40.4
13335840,female,45,150,52,8,85,39.5
10411621,male,73,176,81,22,102,40.8
15005212,male,54,176,80,20,95,39.7
19971278,female,38,170,70,13,91,39.9
19400848,female,20,173,69,17,95,40.4
12225872,male,42,190,88,2,79,38.7
10866748,female,60,171,70,5,85,39.1
10615164,male,73,187,84,3,81,38.5
14335927,female,22,189,82,19,93,40.6
17670099,female,60,157,54,7,87,39.7
19693886,female,32,153,51,12,101,40.4
11594161,male,21,171,73,20,91,40.7
17753289,male,41,174,74,4,80,38.8
14129972,male,66,164,71,20,100,40.6
17546508,male,50,171,77,29,111,40.8
10647581,female,59,132,40,10,92,39.9
16855873,female,74,144,51,5,90,38.7
16820253,female,22,170,62,21,105,40.4
10272678,male,41,185,88,19,97,40.1
13571771,female,24,155,55,30,109,40.9
19604604,male,23,167,69,22,102,40.5
11586893,male,33,191,90,21,105,40.5
12330499,male,27,188,84,6,87,39.1
12235821,male,59,190,99,25,107,40.7
18182811,male,41,187,93,23,105,40.9
15716749,male,44,214,113,3,85,38.9
18557561,male,66,199,100,17,98,40.5
11252629,female,26,161,56,21,109,40.3
14932277,male,29,179,83,28,96,41
10748485,male,34,183,82,3,84,38.6
11636441,male,60,173,82,24,104,40.2
12951148,female,22,164,62,27,112,40.9
13310205,male,20,184,83,7,90,39.5
19701731,male,64,171,77,6,80,39.3
15789439,female,78,177,76,22,101,40.6
12799806,female,56,153,52,16,97,40.4
10189848,male,20,179,77,23,97,40.6
16956783,female,50,163,60,19,100,40.7
19136513,male,36,179,82,25,103,40.6
13653396,female,27,155,58,28,114,40.7
18729924,male,38,200,99,16,100,40.2
19368751,male,25,175,75,9,86,39.7
13344313,male,64,186,92,21,102,40.2
15259211,male,28,185,87,24,95,40.5
13120041,male,26,192,90,17,109,40.5
17046450,male,56,192,90,3,85,38.7
17298917,female,55,174,68,2,76,38
19312005,female,23,154,58,16,90,40.1
17152531,female,65,151,52,21,105,40.9
10115284,male,44,196,95,3,83,38.8
12407086,male,20,180,80,6,82,39.2
14806687,male,52,185,86,26,98,40.7
12300466,female,41,159,57,17,93,40.1
15478503,female,34,173,67,14,94,40.2
14469880,male,65,185,92,24,102,40.7
11209514,female,37,174,69,26,104,40.8
10157295,female,25,160,54,13,86,40.4
11583687,male,29,189,91,3,91,38.7
17242181,female,24,179,68,16,101,40.1
10700293,female,27,174,77,30,112,40.9
11028654,male,41,187,88,29,110,40.7
19091958,male,36,191,93,15,98,40.3
10168643,male,26,197,90,24,104,40.7
12982023,male,53,183,84,22,103,40.5
12999089,male,68,192,100,11,102,39.8
17271525,female,41,172,61,28,102,40.9
14030207,male,30,184,79,12,95,40.1
16861363,male,20,174,74,27,108,40.6
14134398,female,21,174,66,9,94,39.8
12611448,male,44,172,79,6,86,38.9
13828542,female,49,173,72,8,87,39.7
14003382,female,33,161,57,18,99,40.5
12818636,male,78,175,76,21,102,40.1
13717383,male,79,177,83,13,88,40.5
11832495,male,63,203,111,16,92,40.1
10122039,female,22,153,57,1,81,38
16901202,male,23,185,82,21,102,40.8
16976041,male,21,197,100,21,97,40.5
15747020,male,39,175,81,16,86,40.1
13356448,female,22,169,64,19,100,40.4
14692435,male,36,192,90,10,83,40.2
17177140,female,27,171,62,5,87,39.2
12858055,female,25,171,60,25,112,40.8
13263146,male,24,178,77,1,76,38
11903056,female,72,184,79,23,110,40.5
15951389,male,39,175,79,22,99,40.5
15267778,male,55,191,95,19,99,40.6
19173889,female,25,169,67,15,96,40.2
12746252,male,20,183,80,21,103,40.4
19168503,female,22,156,54,3,92,38.6
14179772,male,24,203,103,11,93,40
16541767,female,71,155,56,10,90,39.8
13017881,male,79,190,94,27,106,40.7
15032806,male,50,191,95,11,94,39.9
12475200,male,23,185,84,21,101,40.6
16487558,male,66,184,86,25,106,40.4
14891076,male,74,212,115,23,109,40.5
15259732,male,49,198,105,12,94,40.2
15250736,male,24,193,96,25,105,40.8
14769275,male,48,195,94,14,100,40.1
13695538,male,20,198,104,30,106,40.8
16376096,male,33,190,95,15,89,40.2
10864387,female,44,171,70,17,105,40.4
13113741,female,74,186,80,15,92,40.1
13496284,male,37,185,84,15,97,40
17809520,male,28,195,94,17,100,40.5
19650071,male,38,182,88,15,91,40.1
18493222,male,28,183,88,4,86,39.3
13919809,male,30,205,114,22,114,40.7
15518976,male,53,197,98,2,81,38.2
14907689,female,62,166,67,3,84,39.1
19335230,female,46,169,72,4,86,38.6
16257971,female,35,161,57,12,94,39.9
11813603,female,61,154,55,14,95,40.2
15138479,male,45,192,95,17,94,40.3
18070906,female,53,155,52,23,97,40.4
13578204,female,20,148,54,4,73,38.9
18216595,male,73,186,93,24,107,41.1
10196902,male,38,170,75,14,95,40.4
12965906,female,28,157,57,8,85,39.9
18434917,female,37,163,59,20,109,40.7
18862587,female,23,168,60,22,94,40.3
18085938,female,38,167,61,25,106,41
13277334,male,40,196,102,5,91,39.1
13726063,male,28,172,81,25,113,40.7
11968334,female,70,156,55,10,86,39.7
13481079,female,42,177,75,21,95,40.6
14090351,female,24,165,66,14,90,39.7
12483435,female,21,157,54,19,101,40.5
18874399,female,63,158,61,30,106,40.9
11501754,female,27,161,58,16,91,40.3
12578105,female,52,169,71,19,100,40.5
14869915,female,59,157,58,18,96,40.2
11612313,female,24,165,62,4,83,38.9
13076521,male,44,180,79,21,100,40.9
15359909,male,31,182,87,27,115,41
13347114,female,51,162,59,2,82,38.2
13492419,male,42,179,82,15,85,40.4
18996844,female,29,159,63,27,111,40.7
10952926,male,23,192,91,27,108,40.8
12849019,male,29,190,94,4,76,38.8
17911210,male,25,192,87,18,99,40.2
15412272,male,52,183,89,4,72,38.8
11542826,male,71,183,84,14,97,40.1
13025999,female,79,167,61,5,82,38.8
10788929,female,60,163,59,28,102,40.4
14525177,female,30,158,53,24,100,40.7
12389811,female,27,172,66,12,94,39.7
17117359,male,55,194,99,16,92,40.4
14071859,male,47,196,105,26,102,40.6
16299205,female,20,171,71,3,79,38.5
18212961,male,79,176,82,13,96,40.3
18322780,male,24,170,70,29,99,41.2
15115764,female,38,153,51,28,105,41.1
15579815,female,63,141,45,2,81,38.2
12746655,female,71,159,58,24,109,40.7
11906536,male,20,184,79,14,96,39.9
18015016,male,60,192,88,27,109,40.6
18001428,male,76,188,93,8,93,39.7
19871856,male,48,171,79,25,102,40.2
11481222,male,33,200,98,30,108,40.8
15165311,male,51,199,104,25,104,40.3
12800956,female,20,164,64,15,101,40.1
17714009,female,22,166,58,8,89,39.6
13367422,male,63,185,87,12,93,39.8
12994105,male,33,185,83,23,98,40.8
11905609,male,22,189,80,5,86,39.3
17995892,male,47,182,89,18,94,40.7
11586786,female,22,164,64,17,95,40.3
12721653,male,28,178,78,8,89,39.9
14446331,female,38,165,66,9,93,39.5
18163157,female,50,161,59,5,89,38.7
10146798,male,20,197,93,11,97,39.8
17727250,female,21,146,49,8,90,39.5
12610916,female,65,178,68,6,83,39.3
12455822,male,20,189,86,11,91,40.1
11112013,male,25,171,74,27,104,40.7
13776243,female,31,190,82,25,114,40.9
17721746,female,39,165,67,17,90,40.4
18345783,male,34,178,81,9,95,39.7
19691507,male,73,172,76,4,85,38.9
18306592,male,28,187,87,13,97,40.1
19170181,male,57,183,89,18,93,40.5
14003775,female,59,185,80,15,87,40.6
11160770,male,70,175,83,27,106,40.6
14338206,female,20,171,68,23,99,41.1
15683964,female,25,162,63,4,83,39.1
11685997,female,23,169,66,16,97,40
16437198,female,23,140,50,21,93,41
17012369,male,28,184,88,20,107,40.5
15369798,female,52,154,56,21,105,40.3
16055689,male,56,187,90,25,99,40.5
15382190,female,38,164,61,23,101,40.7
14784146,male,44,168,69,10,85,39.7
13473706,female,58,162,60,17,98,39.9
15128163,female,51,149,48,28,107,40.9
18026757,male,66,177,77,6,76,39.1
15438491,male,59,198,107,23,106,40.5
10060589,male,54,187,88,8,92,39.3
11994271,male,21,180,78,14,105,40.2
17548410,male,24,191,93,17,110,40.5
16548462,female,77,166,66,21,107,40.7
15805510,female,53,205,93,3,74,38.8
14988285,male,51,200,96,25,114,40.9
11106719,female,64,167,69,12,95,40.3
18034259,male,51,178,81,8,85,39.4
16599246,female,21,172,64,15,94,40.1
15811330,female,22,146,49,5,84,39.3
11349389,male,53,189,88,12,93,40.1
11640033,female,59,167,69,23,106,41.1
16266919,female,20,174,67,3,79,39.1
16516852,male,63,175,78,26,105,41
19382936,male,60,191,95,2,72,38.1
10824149,female,53,182,78,6,91,39.2
18651406,male,69,177,86,14,97,40
19939941,male,27,181,82,18,105,40.3
17794285,male,75,182,88,11,94,39.9
18667101,female,36,177,74,16,94,39.9
16798826,male,23,174,70,25,102,40.9
18894993,male,28,193,96,25,109,40.8
13281279,male,25,180,81,15,91,40.2
18255361,male,76,210,114,7,94,39.3
15941631,male,73,175,73,11,94,39.9
10959171,female,31,160,62,13,92,40.1
11703009,male,43,184,85,9,83,39.8
12581930,female,72,161,62,17,102,40.5
16754579,female,31,165,65,22,90,40.6
15160272,female,72,154,59,5,84,39.4
12215329,female,75,161,63,25,105,40.5
16983053,female,24,193,83,5,82,38.7
12573396,female,32,159,60,25,107,40.9
14282992,male,30,181,82,19,101,40.4
15694956,female,27,165,66,30,104,40.6
15351072,female,74,164,67,6,84,39.4
14494018,female,67,171,67,4,80,39.1
14015894,male,31,188,91,17,98,40.3
11236996,female,35,164,58,7,94,39.7
17214810,female,27,158,61,7,82,39.3
10350432,male,26,194,101,17,83,40.5
15530612,female,60,161,62,17,93,40.5
16366436,male,32,182,78,2,72,37.6
10850183,male,23,182,87,3,83,38.6
17434461,male,37,192,95,29,119,40.7
18154398,male,28,181,81,30,108,41.1
13828791,female,24,173,70,2,79,38.2
16086752,male,66,173,74,16,96,40.3
11568664,female,28,166,64,19,93,40.7
15557806,female,25,149,54,6,89,39
10480955,female,31,171,69,14,93,40.3
11035179,female,34,165,60,5,91,39.3
11944224,female,40,138,42,3,82,38.3
13157592,male,21,178,78,28,105,40.9
10085980,female,43,158,60,17,99,40.4
14576993,male,44,183,89,14,88,39.7
